"Fact Sheet","index","url"
"Location: London, UK. Occasionally San Francisco. Hobbies: Sitting in coffee shops reading (convenient practise), inventing stories with other people, tai chi and wasting time on the internet (inconvenient practise) Favorite noveling music: Dark ambient/techno style music (Actress, Burial, Klara Lewis, patten) because the mood of my nano project is definitely ""wallowing."" Website: Occupation: Data wrangler Favorite books or authors: Dune, The Canterbury Tales, The Rings of Saturn, Homer, Plutarch's Lives, Lucian, Sophocles, Aristophanes, Impro by Keith Johnstone, Martial. I realise how pretentious this list is.","3797","http://nanowrimo.org/participants/Liberate"
"Fact Sheet","3798","http://nanowrimo.org/participants/Klepsie"
"Location: Walthamstow Hobbies: Guitar, poker, LARP, comedy, collecting vinyl Favorite noveling music: It's a fatal distraction Website: http://www.donutsh.com Occupation: Layabout","3799","http://nanowrimo.org/participants/Klepsie"
"Fact Sheet","3800","http://nanowrimo.org/participants/kimosabe"
"Age: 33 Location: huddersfield west yorkshire Hobbies: Reading, cooking, writing, editing, history Favorite noveling music: hard rock and soppy songs, classical Website: Occupation: freelance poet and writer Favorite books or authors: My fave books include - the graveyard book, the twilight saga, the hobbit, the goth girl series, Heaven's eyes, Skellig and many more. My fave authors inc - Neil Gaiman, Chris Riddell James Patterson, siegfried sassoon, wilfred owen, willam blake, w.h. auden, willaim wordsworth, william shakespere","3801","http://nanowrimo.org/participants/kimosabe"
"Fact Sheet","3802","http://nanowrimo.org/participants/Karmilla"
"Location: Scotland Hobbies: Gothic Clothing,Surreal Horror Films - e.g. Dario Argento,World Cinema. Favorite noveling music: Dead Can Dance Website: http://www.carmillavoiez.com Sponsorship URL: http://www.vamptasypublishing.co.uk Occupation: Writer and clothing designer. Favorite books or authors: Tolstoy - Anna Karenina,Margaret Atwood - Cat's Eye,F Scott Fitzgerald - Tender is the Night, Haruki Murakami - Kafka on the Shore, Haruki Murakami,Clive Barker,Storm Constantine","3803","http://nanowrimo.org/participants/Karmilla"
"Fact Sheet","3804","http://nanowrimo.org/participants/Kaleidoscope27"
"Age: 29 Birthday: November 27 Location: London, UK Hobbies: Reading, cinema-going, ebaying, photography...ing. Website: http://spilthotchocolate.wordpress.com Occupation: Charity Administrator - Case Adviser Favorite books or authors: Richard Adams 'Watership Down', Stephen King 'The Stand', Val McDermid 'A Place of Execution', Lewis Carroll 'Alice in Wonderland', Elizabeth Mock 'Children of Men', Michael Grant 'Gone', Erin Morgenstern 'The Night Circus'","3805","http://nanowrimo.org/participants/Kaleidoscope27"
"Fact Sheet","3806","http://nanowrimo.org/participants/K-O-KOALA"
"Age: 30 Location: London Hobbies: Buying books, putting books on shelves, thinking how good it would be to read one of them. Website: Favorite books or authors: Adventure Time. I know it's not a book shut up.","3807","http://nanowrimo.org/participants/K-O-KOALA"
"Fact Sheet","3808","http://nanowrimo.org/participants/K-J-Hart"
"Location: London E1 Favorite noveling music: Amanda Palmer, Nick Cave, sea sounds/white noise. Website: http://.karenatstepney.com Occupation: Freelance digital content writer and social media adviser Favorite books or authors: Russell Hoban; Neil Gaiman; Eva Ibbotson; Tove Jansson, China Mieville, TH White, Sally Gardner, Rebecca Stead","3809","http://nanowrimo.org/participants/K-J-Hart"
"Fact Sheet","3810","http://nanowrimo.org/participants/Juliet-Stubborn"
"Favorite noveling music: Anything without words, otherwise I just start singing! Website: http://www.youtube.com/channel/UC7k9mAsjTUTPmkKVsDQSHmQ Favorite books or authors: Neil Gaiman, Terry Pratchett, James Thurber, Phillipa Gregory, Kazuo Ishiguro, George R.R Martin","3811","http://nanowrimo.org/participants/Juliet-Stubborn"
"Fact Sheet","3812","http://nanowrimo.org/participants/jrothwell"
"Age: 23 Location: South East England Website: http://rothwell.im Occupation: Software engineer Favorite books or authors: Arthur C. Clarke, Iain (M) Banks, JK Rowling, John Scalzi, Ann Leckie","3813","http://nanowrimo.org/participants/jrothwell"
"Fact Sheet","3814","http://nanowrimo.org/participants/Joan_of_Quark"
"Location: London Hobbies: haven't had a lot of time for these in the last three years - something I hope to remedy asap Favorite noveling music: silence Website: http://joanofquark.blogspot.com Favorite books or authors: recently reading some A S Byatt and Iris Murdoch, and a bit of Catherine Fox and Laurie R King","3815","http://nanowrimo.org/participants/Joan_of_Quark"
"Fact Sheet","3816","http://nanowrimo.org/participants/Jim-Jepps"
"Location: Camden, London Website: http://jimjepps.net Occupation: Co-manager of a book shop","3817","http://nanowrimo.org/participants/Jim-Jepps"
"Fact Sheet","3818","http://nanowrimo.org/participants/Jerrymouse"
"Location: Portsmouth, UK Hobbies: Gardening, Sewing Website: Favorite books or authors: Tolkien, Sansom, Plath","3819","http://nanowrimo.org/participants/Jerrymouse"
"Fact Sheet","3820","http://nanowrimo.org/participants/Jenepel"
"Age: 35 Location: London, UK Hobbies: Reading, Tweeting, Traveling, Sewing, Podficcing, Baking, Blogging, Petting my cats :) Favorite noveling music: Panic! At the Disco, Kings of Convenience, Barenaked Ladies, Iron & Wine, Ani DiFranco, Regina Spektor, Feist, Poesi, Postal Service, Fun., Patrick Stump, Soundtracks, Musicals, anything Christmas! Website: http://www.nanolondon.org Occupation: Tax Consultant Favorite books or authors: Atwood, Montgomery, Austen, Rowling, Quinn, Pullman, Alcott, Pratchett, Clements, Ishiguru, Wynne-Jones, Streatfield","3821","http://nanowrimo.org/participants/Jenepel"
"Fact Sheet","3822","http://nanowrimo.org/participants/JeffDudley"
"Location: Enfield Hobbies: photography, music, books Favorite noveling music: Uriah Heep, Steely Dan, Eagles or John Barry Website: Occupation: IT Consultant Favorite books or authors: Tolkien, Asimov, Ian M Banks, Elllis Peters, Ed McBain","3823","http://nanowrimo.org/participants/JeffDudley"
"Fact Sheet","3824","http://nanowrimo.org/participants/illraiseyoumine"
"Location: London Favorite noveling music: She + Him Website: http://www.heather-findlay.co.uk Occupation: Journalist","3825","http://nanowrimo.org/participants/illraiseyoumine"
"Fact Sheet","3826","http://nanowrimo.org/participants/Ikalx"
"Age: 32 Location: Londinium Hobbies: Magic...and Wonder! Favorite noveling music: Trance, ambient, rain, random rock songs or pop that I will never own up to! Website: http://evolvedbeast.blogspot.co.uk/ Occupation: Rawr! G'narrgh! Favorite books or authors: There's always too many. David Gemmell first and foremost for the most powerful heroic fantasy I've read, but many many others form the core from which I draw from. Sometimes I think my writing is just speaking with Belgarath's voice, or Richard Rahl's passion, or the subtle desperate power of Allanon. Sometimes it's Fitz's hearth, or Korendir's lonely castle, or that blazing sky of wonder from my dreams. But it's always alive - it has to be, for channelling life is what we do.","3827","http://nanowrimo.org/participants/Ikalx"
"Fact Sheet","3828","http://nanowrimo.org/participants/fairyhedgehog"
"Age: 61 Location: Epsom, Surrey, England Hobbies: Science; Quora; the internet; reading everything in sight; art and craft; crochet; cycling.You can find me on Ravelry as fairyhedgehogg. Website: http://fairyhedgehog.blogspot.com Occupation: Retired. Or between jobs. I'm not sure which.","3829","http://nanowrimo.org/participants/fairyhedgehog"
"Fact Sheet","3830","http://nanowrimo.org/participants/Erika-Sugar"
"Location: London Website: Favorite books or authors: Jamilah Gavin,","3831","http://nanowrimo.org/participants/Erika-Sugar"
"Fact Sheet","3832","http://nanowrimo.org/participants/Elyzab"
"Location: North London (Barnet) Hobbies: Theatre, yoga, running, history Favorite noveling music: none Website: http://walterwriter.blogspot.com/ Occupation: Teacher Favorite books or authors: Any Christopher Sansom or Christopher Brookmyre; Sarah Waters; Persuasion; The Tenant of Wildfell Hall; The English Patient; Gone With the WInd;, Kate Atkinson; Agatha Christie; Christopher Sansom; Jasper Fforde; Jane Austen; Emily and Anne Bronte; Chuck Palanuik;","3833","http://nanowrimo.org/participants/Elyzab"
"Fact Sheet","3834","http://nanowrimo.org/participants/dtravner"
"Location: Wien, Vienna, Austria Hobbies: mountain hiking, swimming, travelling, books, art, film Favorite noveling music: Debussy, Ravel, Michael Nyman, Albinoni, Telemann, Stravinsky, Edvard Grieg, Jean Sibelius, Arvo Pärt, Dead Can Dance, Jean Ferrat, Jacques Brel, Cat Stevens (Yusuf), Garou, Enya, Whitney Houston, Elvis Costello, Aznavour, Razorlight, Schiller, Artemis, Tori Amos, Leonard Cohen, John Lennon, Röyksopp Website: http://travner.com Occupation: Writer Favorite books or authors: Zettels Traum (Schmidt), L'Étranger (Camus), Korrektur (Bernhard), Middlesex (Eugenides), Unica Zürn, Arno Schmidt, Thomas Bernhard, Albert Camus, Peter Handke, Ingeborg Bachmann, Franz Kafka, Baudelaire, Aragon, Italo Svevo, Verlaine, Mallarmé, Robert Desnos, Flaubert , Edgar Allan Poe, Jeffrey Eugenides, Paul Auster, Margaret Atwood, Jacques Derrida, Jacques Lacan, Pierre Klossowski, Conan Doyle, Georges Simenon, Raymond Chandler, Ruth Rendell, Agatha Christie (of course! though preferably the Miss Marple stories ;) etc. etc.....","3835","http://nanowrimo.org/participants/dtravner"
"Fact Sheet","3836","http://nanowrimo.org/participants/devilgate"
"Location: London Favorite noveling music: The Clash Website: http://devilgate.org/blog/ Occupation: Computer Programmer Favorite books or authors: Iain Banks, Neal Stephenson, Hunter S Thompson...","3837","http://nanowrimo.org/participants/devilgate"
"Fact Sheet","3838","http://nanowrimo.org/participants/Detective-Prince"
"Location: London Hobbies: Can procrastinating count as a hobby? Website:","3839","http://nanowrimo.org/participants/Detective-Prince"
"Fact Sheet","3840","http://nanowrimo.org/participants/delorfinde"
"Age: 19 Location: The Land Of The Sidhe Hobbies: reading, dancing, music, sleeping, vlogging Website: http://miriamjoywrites.com Occupation: Iron Man, Student, Book Reviewer Favorite books or authors: Douglas Adams, Maggie Stiefvater, Kate Thompson, CS Lewis, JRR Tolkein, Markus Zusak, Jonathan Stroud, Stephen Lawhead, Marcus Sedgewick, Philip Reeve, Garth Nix, William Nicholson, Eoin Colfer, Tom Holt, Terry Pratchett, Neil Gaiman, Holly Black,","3841","http://nanowrimo.org/participants/delorfinde"
"Fact Sheet","3842","http://nanowrimo.org/participants/darklioness82"
"Primary Role: Municipal Liaison Age: 33 Location: Walthamstow, London, UK Hobbies: eating out, scrabble, swimming, badminton, tenpin bowling, writing, reading, music, science fiction, british comedy, knitting/crochet Favorite noveling music: Film trailer scores (audiomachine, immediate music) soundtracks, Chill (DAB radio), BBC Radio 2 Website: https://www.fanfiction.net/u/8841/ Occupation: Civil Servant","3843","http://nanowrimo.org/participants/darklioness82"
"Fact Sheet","3844","http://nanowrimo.org/participants/christinahcare"
"Birthday: May 15 Location: London Hobbies: Other than writing yoga, running, photography, watching movies, travel, salsa dancing, learning languages. Favorite noveling music: Depends on what i'm writing but you can't go wrong with Yann Tiersen. Website: http://christinahcare.wix.com/blog Occupation: Project Manager/Architect Favorite books or authors: Virginia Woolf (The Waves, To the Lighthouse, Mrs Dalloway), Jeanette Winterson (Powerbook, The Passion, Lighthousekeeping), Haruki Murakami (1Q84, After the Quake, What I talk about when I talk about running), Donna Tartt (The Secret History), Isobelle Carmody (Obernewtyn chronicles), Evelyn Waugh (Brideshead Revisited)","3845","http://nanowrimo.org/participants/christinahcare"
"Fact Sheet","3846","http://nanowrimo.org/participants/Chris-Baty"
"Location: Berkeley, CA Hobbies: Coffee, fonts, documentaries about anything, sports highlights videos, people-watching, graphic design, this American Life, the BBC, Australia, Paris, Scotland, Germany, the white tented terminals at the Denver International Airport, staying up late, sushi, the smell of new car tires, notes strangers write to each other, gummi candies, Indian food. Favorite noveling music: Blake Mills, Cory Branan, Bahamas, Danny Elfman Website: http://www.chrisbaty.com Favorite books or authors: Corelli's Mandolin, Middlesex, the Corrections, High Fidelity, Cloud Atlas, Water Music, Momo, Maus, The Great Brain, Nick Hornby, David Berman, Lynda Barry, Jonathan Lethem, George Saunders","3847","http://nanowrimo.org/participants/Chris-Baty"
"Fact Sheet","3848","http://nanowrimo.org/participants/chanters"
"Location: North West London Hobbies: knitting, rpg, reading, writing, avoiding paying the rent... Favorite noveling music: Filk, Celtic, folk, classic Website: Occupation: Web Editor Favorite books or authors: Pride and Prejudice, Ender's Game, Wicked, Harry Potter ... , Robin Hobb, Guy Gavriel Kay, Jane Austen, Orson Scott Card ...","3849","http://nanowrimo.org/participants/chanters"
"Fact Sheet","3850","http://nanowrimo.org/participants/CarlieD"
"Age: 27 Location: Winnipeg, MB Hobbies: Reading, Scrapbooking, Knitting, Music Favorite noveling music: Christian Rock Website: http://liveteachwrite.wordpress.com Occupation: Teacher Favorite books or authors: Jodi Picoult, Karen Kingsbury, Brock & Bodie Thoene, Lesley Pearse, Suzanne Collins","3851","http://nanowrimo.org/participants/CarlieD"
"Fact Sheet","3852","http://nanowrimo.org/participants/brown-eyed-kid"
"Location: United Kingdom Hobbies: Listening to music, dancing, photography, reading, obbsessing over things.. Website: Favorite books or authors: Paranormal Novels, Sherrilyn Kenyon, Anne Bishop, Lara Adrian, Stieg Larsson, Richelle Mead","3853","http://nanowrimo.org/participants/brown-eyed-kid"
