"Novel Name.href","Novel Name.text","Novel Date","index","url"
"http://nanowrimo.org/participants/jrkennedy/novels/the-casebook-of-the-trashman-detective","The Casebook of The Trashman Detective","November 2014","609","http://nanowrimo.org/participants/jrkennedy/novels"
"http://nanowrimo.org/participants/jrkennedy/novels/penny-for-your-soul-or-a-demon-named-lou","Penny For Your Soul? or A Demon Named Lou","November 2013","610","http://nanowrimo.org/participants/jrkennedy/novels"
"http://nanowrimo.org/participants/jrkennedy/novels/jack-of-hearts-206266","Jack of Hearts","November 2012","611","http://nanowrimo.org/participants/jrkennedy/novels"
"http://nanowrimo.org/participants/jrkennedy/novels/mightier-than-the-pen","Mightier than the Pen","November 2011","612","http://nanowrimo.org/participants/jrkennedy/novels"
"http://nanowrimo.org/participants/hershele_ostropoler/novels/morrison-hardy-a-tale-of-common-things-829307","Morrison Hardy: A Tale of Common Things","November 2015","613","http://nanowrimo.org/participants/hershele_ostropoler/novels"
"http://nanowrimo.org/participants/hershele_ostropoler/novels/those-who-favor-fire-579389","Those who Favor Fire","November 2014","614","http://nanowrimo.org/participants/hershele_ostropoler/novels"
"http://nanowrimo.org/participants/hershele_ostropoler/novels/morrison-hardy-a-tale-of-common-things","Morrison Hardy: a tale of common things","November 2013","615","http://nanowrimo.org/participants/hershele_ostropoler/novels"
"http://nanowrimo.org/participants/hershele_ostropoler/novels/guru","Guru","November 2012","616","http://nanowrimo.org/participants/hershele_ostropoler/novels"
"http://nanowrimo.org/participants/hershele_ostropoler/novels/shadows-of-conflict","Shadows of Conflict","November 2011","617","http://nanowrimo.org/participants/hershele_ostropoler/novels"
"http://nanowrimo.org/participants/gia-shakur/novels/the-last-of-the-madlands","The Last of the Madlands","November 2015","618","http://nanowrimo.org/participants/Gia-Shakur/novels"
"http://nanowrimo.org/participants/gia-shakur/novels/the-captain-s-ball-part-2","The Captain's Ball: Part 2","November 2013","619","http://nanowrimo.org/participants/Gia-Shakur/novels"
"http://nanowrimo.org/participants/gia-shakur/novels/the-captain-s-ball","The Captain's Ball","November 2012","620","http://nanowrimo.org/participants/Gia-Shakur/novels"
"http://nanowrimo.org/participants/florenceandcalamity/novels/iron-harvest-966559","Iron Harvest","November 2015","621","http://nanowrimo.org/participants/florenceandcalamity/novels"
"http://nanowrimo.org/participants/florenceandcalamity/novels/untitled-fantasy-project-716865","Untitled fantasy project","November 2014","622","http://nanowrimo.org/participants/florenceandcalamity/novels"
"http://nanowrimo.org/participants/florenceandcalamity/novels/untitled-ya-project-415383","Untitled YA project","November 2013","623","http://nanowrimo.org/participants/florenceandcalamity/novels"
"http://nanowrimo.org/participants/embereye/novels/stardust-in-his-eyes","Stardust in His Eyes","November 2015","624","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/hoarding-dragons","Hoarding Dragons","November 2014","625","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/we-are-stardust","We are Stardust","November 2013","626","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/monsters-please-apply","Monsters Please Apply","November 2012","627","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/the-blackened-oak","The Blackened Oak","November 2011","628","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/ragnarok-reborn","Ragnarok Reborn","November 2010","629","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/zombocalypse-nyc","Zombocalypse NYC","November 2009","630","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/alice-595199","Alice","November 2007","631","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/tam-lin-595189","Tam Lin","November 2006","632","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/tattoos-595173","Tattoos","November 2005","633","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/embereye/novels/architecture-of-a-rose","Architecture of a Rose","November 2004","634","http://nanowrimo.org/participants/embereye/novels"
"http://nanowrimo.org/participants/darkscribe/novels/moonrise-954845","Moonrise","November 2015","635","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/plot-a-plot-b-or-plot-c","Plot A, Plot B, or Plot C","November 2014","636","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/stone-and-steel","Stone and Steel","November 2013","637","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/rising-knights","Rising Knights","November 2012","638","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/heroes-and-villians","Heroes and Villians","November 2011","639","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/uh-628485","Uh...","November 2010","640","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/yeah-no-clue","Yeah No Clue","November 2009","641","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/taking-back-the-apoclypse","Taking Back the Apoclypse","November 2008","642","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/eight-628499","Eight","November 2007","643","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/grad-school-628506","Grad School","November 2006","644","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/the-ride-628510","The Ride","November 2005","645","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/darkscribe/novels/in-fate-s-hands-628514","In Fate's Hands","November 2004","646","http://nanowrimo.org/participants/Darkscribe/novels"
"http://nanowrimo.org/participants/claudykeira/novels/der-vierte-konig","Der Vierte König","November 2015","647","http://nanowrimo.org/participants/ClaudyKeira/novels"
"http://nanowrimo.org/participants/claudykeira/novels/the-4th-king","The 4th King","November 2011","648","http://nanowrimo.org/participants/ClaudyKeira/novels"
"http://nanowrimo.org/participants/cinnamon-quill/novels/aoe","AOE","November 2015","649","http://nanowrimo.org/participants/cinnamon-quill/novels"
"http://nanowrimo.org/participants/axmxz/novels/the-odds-n-th-draft","The odds (n-th draft)","November 2015","650","http://nanowrimo.org/participants/AxmxZ/novels"
"http://nanowrimo.org/participants/axmxz/novels/the-spell-586036","The Spell","November 2014","651","http://nanowrimo.org/participants/AxmxZ/novels"
"http://nanowrimo.org/participants/axmxz/novels/the-odds-480685","The Odds","November 2013","652","http://nanowrimo.org/participants/AxmxZ/novels"
"http://nanowrimo.org/participants/axmxz/novels/a-visit-made-in-fateful-minutes-ending","A Visit Made in Fateful Minutes (ending)","November 2012","653","http://nanowrimo.org/participants/AxmxZ/novels"
"http://nanowrimo.org/participants/axmxz/novels/russian-men-always-drink-in-threes","Russian Men Always Drink in Threes","November 2011","654","http://nanowrimo.org/participants/AxmxZ/novels"
"http://nanowrimo.org/participants/aravis/novels/eos-a-myth","EOS - A Myth","November 2015","655","http://nanowrimo.org/participants/aravis/novels"
"http://nanowrimo.org/participants/aravis/novels/eos-713510","Eos","November 2014","656","http://nanowrimo.org/participants/aravis/novels"
"http://nanowrimo.org/participants/aravis/novels/who-knows10","who knows?","November 2011","657","http://nanowrimo.org/participants/aravis/novels"
"http://nanowrimo.org/participants/angusm/novels/the-tree-of-nysa","The Tree of Nysa","November 2015","658","http://nanowrimo.org/participants/angusm/novels"
"http://nanowrimo.org/participants/angusm/novels/hellseeds","Hellseeds","November 2014","659","http://nanowrimo.org/participants/angusm/novels"
"http://nanowrimo.org/participants/angusm/novels/codes-and-solo","Codes and Solo","November 2013","660","http://nanowrimo.org/participants/angusm/novels"
"http://nanowrimo.org/participants/angusm/novels/the-plane-walker","The Plane Walker","November 2012","661","http://nanowrimo.org/participants/angusm/novels"
"http://nanowrimo.org/participants/angusm/novels/riders","Riders","November 2011","662","http://nanowrimo.org/participants/angusm/novels"
"http://nanowrimo.org/participants/ksg1981/novels/a-vegetarian-s-steak","A Vegetarian's Steak","November 2015","663","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/the-millionth-word","The Millionth Word","November 2014","664","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/the-seventh-cycle","The Seventh Cycle","November 2013","665","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/tiaxint","Tiaxint","November 2012","666","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/the-eiffel-tower","The Eiffel Tower","November 2011","667","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/thirty-days-588031","Thirty Days","November 2010","668","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/the-day-i-lost-my-mind","The Day I Lost My Mind","November 2009","669","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/they-are-coming","They Are Coming...","November 2008","670","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/ksg1981/novels/the-blue-sky","The Blue Sky","November 2007","671","http://nanowrimo.org/participants/ksg1981/novels"
"http://nanowrimo.org/participants/thrilleraddict/novels/bipocalypse-and-condemned","Bipocalypse and Condemned","November 2015","672","http://nanowrimo.org/participants/thrilleraddict/novels"
"http://nanowrimo.org/participants/thrilleraddict/novels/novel-579750","Untitled","November 2014","673","http://nanowrimo.org/participants/thrilleraddict/novels"
"http://nanowrimo.org/participants/thrilleraddict/novels/prisoners-of-the-mind-untitled-untitled","Prisoners of The Mind/untitled/untitled/","November 2013","674","http://nanowrimo.org/participants/thrilleraddict/novels"
"http://nanowrimo.org/participants/thrilleraddict/novels/retribution-kill","Retribution Kill","November 2012","675","http://nanowrimo.org/participants/thrilleraddict/novels"
"http://nanowrimo.org/participants/samioni/novels/the-rabbit-and-the-wolf","The Rabbit and The Wolf","November 2015","676","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/mummified","Mummified","November 2014","677","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/the-automaton-and-the-lightning-farm","The Automaton and the Lightning Farm","November 2013","678","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/the-bookshop-the-chemicals-and-the-ever-bored-immortal","The Bookshop, The Chemicals and The Ever Bored Immortal","November 2012","679","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/snook","Snook","November 2011","680","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/space-471479","Space","November 2010","681","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/spread","Spread","November 2009","682","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/samioni/novels/linea","Linea","November 2008","683","http://nanowrimo.org/participants/samioni/novels"
"http://nanowrimo.org/participants/sacredlove1/novels/the-memphis-way","The Memphis Way","November 2015","684","http://nanowrimo.org/participants/sacredlove1/novels"
"http://nanowrimo.org/participants/sacredlove1/novels/set-apart-749908","Set Apart","November 2014","685","http://nanowrimo.org/participants/sacredlove1/novels"
"http://nanowrimo.org/participants/sacredlove1/novels/the-beggar-that-was","The Beggar That Was","November 2011","686","http://nanowrimo.org/participants/sacredlove1/novels"
"http://nanowrimo.org/participants/rachnmi/novels/treaty-of-london","Treaty of London","November 2015","687","http://nanowrimo.org/participants/rachnmi/novels"
"http://nanowrimo.org/participants/rachnmi/novels/the-balkan-news","The Balkan News","November 2014","688","http://nanowrimo.org/participants/rachnmi/novels"
